"timestamp","total_cpu_pct","pid","name","cpu_total_sec","handles","mem_mb","threads"
"2026-09-18T18:00:24.2064546+09:00","82","28796","codex","154.38","783","198.4","99"
"2026-09-18T18:10:24.2056128+09:00","83","8136","pythonw","40225.58","286","37.9","15"
"2026-09-18T18:10:24.2056128+09:00","83","63384","python","5523.72","429","67.8","23"
"2026-09-18T18:10:24.2056128+09:00","83","664","Typeless","3679.41","373","134.8","17"
"2026-09-18T18:10:24.2056128+09:00","83","5856","Typeless","3488.06","2658","165.7","60"
"2026-09-18T18:10:24.2056128+09:00","83","17420","python","3121.17","317","29.9","14"
"2026-09-18T18:10:24.2056128+09:00","83","20908","Taskmgr","2250.38","1874","226.8","29"
"2026-09-18T18:10:24.2056128+09:00","83","22260","chrome","1882.55","686","565.8","43"
"2026-09-18T18:10:24.2056128+09:00","83","24252","Typeless","1401.92","385","97.5","16"
"2026-09-18T18:10:24.2056128+09:00","83","14172","python","1147.81","220","39.5","3"
"2026-09-18T18:10:24.2056128+09:00","83","14180","python","1136.14","218","34.2","2"
"2026-09-18T18:10:24.2056128+09:00","83","73588","rustdesk","1015.44","855","116.5","53"
"2026-09-18T18:10:24.2056128+09:00","83","14196","thunderbird","991.53","1443","424.3","72"
"2026-09-18T18:10:24.2056128+09:00","83","2784","ChatGPT","971.78","2149","329.2","58"
"2026-09-18T18:10:24.2056128+09:00","83","67016","chrome","854.72","1141","207.3","50"
"2026-09-18T18:10:24.2056128+09:00","83","5008","ChatGPT","726.86","329","556.2","17"
"2026-09-18T18:10:24.2056128+09:00","83","19092","chrome","711.06","2904","380.8","55"
"2026-09-18T18:10:24.2056128+09:00","83","3032","rustdesk","674.62","272","22","12"
"2026-09-18T18:10:24.2056128+09:00","83","9292","claude","660.81","312","119","22"
"2026-09-18T18:10:24.2056128+09:00","83","84348","claude","607.2","482","636","20"
"2026-09-18T18:10:24.2056128+09:00","83","37000","ChatGPT","520.52","848","144.4","39"
"2026-09-18T18:10:24.2056128+09:00","83","48048","chrome","462.25","941","73.9","27"
"2026-09-18T18:10:24.2056128+09:00","83","69788","claude","424.17","740","129.2","35"
"2026-09-18T18:10:24.2056128+09:00","83","52816","python","379.06","333","44.7","17"
"2026-09-18T18:10:24.2056128+09:00","83","51064","WindowsTerminal","377.05","896","144.2","35"
"2026-09-18T18:10:24.2056128+09:00","83","60496","claude","303.47","1604","346.2","70"
"2026-09-18T18:10:24.2056128+09:00","83","22396","sakura","278.77","311","21","4"
"2026-09-18T18:10:24.2056128+09:00","83","66092","explorer","275.55","4966","274.1","122"
"2026-09-18T18:10:24.2056128+09:00","83","76500","pythonw","254.92","424","19.7","10"
"2026-09-18T18:10:24.2056128+09:00","83","17552","python","244.66","225","28.3","5"
"2026-09-18T18:10:24.2056128+09:00","83","37520","caddy","234.91","412","38.4","14"
"2026-09-18T18:10:24.2056128+09:00","83","27244","OneDrive.Sync.Service","231.19","633","27.6","20"
"2026-09-18T18:10:24.2056128+09:00","83","6992","ctfmon","231.16","885","113.9","17"
"2026-09-18T18:10:24.2056128+09:00","83","8120","taskhostw","201.73","315","20.5","9"
"2026-09-18T18:10:24.2056128+09:00","83","23844","hbbr","199.5","102","1.1","9"
"2026-09-18T18:10:24.2056128+09:00","83","69260","claude","196.06","319","288.7","24"
"2026-09-18T18:10:24.2056128+09:00","83","45528","chrome","185.12","315","26.5","14"
"2026-09-18T18:10:24.2056128+09:00","83","13816","python","168.58","236","26","2"
"2026-09-18T18:10:24.2056128+09:00","83","75480","pythonw","168.39","803","27.3","5"
"2026-09-18T18:10:24.2056128+09:00","83","248","python","160.83","310","33.9","8"
"2026-09-18T18:10:24.2056128+09:00","83","28796","codex","156.14","781","196.3","99"
"2026-09-18T18:20:23.9678865+09:00","23","8136","pythonw","40434.62","354","80.7","17"
"2026-09-18T18:20:23.9678865+09:00","23","63384","python","5536.11","485","170.4","24"
"2026-09-18T18:20:23.9678865+09:00","23","17420","python","3128.33","312","33.9","13"
"2026-09-18T18:20:23.9678865+09:00","23","20908","Taskmgr","2267.62","1874","225.6","29"
"2026-09-18T18:20:23.9678865+09:00","23","22260","chrome","2030.53","384","272.3","22"
"2026-09-18T18:20:23.9678865+09:00","23","14172","python","1151.25","230","37.5","3"
"2026-09-18T18:20:23.9678865+09:00","23","14180","python","1139.31","218","38.6","2"
"2026-09-18T18:20:23.9678865+09:00","23","73588","rustdesk","1021.3","853","116.6","54"
"2026-09-18T18:20:23.9678865+09:00","23","2784","ChatGPT","1000.7","2145","328.3","58"
"2026-09-18T18:20:23.9678865+09:00","23","14196","thunderbird","995.06","1432","427.5","71"
"2026-09-18T18:20:23.9678865+09:00","23","67016","chrome","920.31","1064","207.1","50"
"2026-09-18T18:20:23.9678865+09:00","23","19092","chrome","760.67","2571","340.1","46"
"2026-09-18T18:20:23.9678865+09:00","23","5008","ChatGPT","756.02","335","623.5","18"
"2026-09-18T18:20:23.9678865+09:00","23","3032","rustdesk","677.69","268","22.3","12"
"2026-09-18T18:20:23.9678865+09:00","23","9292","claude","663.39","312","119.5","22"
"2026-09-18T18:20:23.9678865+09:00","23","84348","claude","622.67","476","567.4","20"
"2026-09-18T18:20:23.9678865+09:00","23","37000","ChatGPT","545.69","847","147.5","39"
"2026-09-18T18:20:23.9678865+09:00","23","48048","chrome","497.36","775","75","18"
"2026-09-18T18:20:23.9678865+09:00","23","69788","claude","442.73","730","122.4","35"
"2026-09-18T18:20:23.9678865+09:00","23","52816","python","383.38","333","38.8","17"
"2026-09-18T18:20:23.9678865+09:00","23","51064","WindowsTerminal","378.48","898","146.1","37"
"2026-09-18T18:20:23.9678865+09:00","23","60496","claude","307.2","1590","320.3","68"
"2026-09-18T18:20:23.9678865+09:00","23","66092","explorer","279.89","4948","275.3","121"
"2026-09-18T18:20:23.9678865+09:00","23","22396","sakura","279.67","307","20.9","4"
"2026-09-18T18:20:23.9678865+09:00","23","76500","pythonw","259.39","420","19.5","10"
"2026-09-18T18:20:23.9678865+09:00","23","17552","python","245.58","225","29.2","5"
"2026-09-18T18:20:23.9678865+09:00","23","37520","caddy","242.05","417","40.1","14"
"2026-09-18T18:20:23.9678865+09:00","23","27244","OneDrive.Sync.Service","233.66","629","38.6","20"
"2026-09-18T18:20:23.9678865+09:00","23","6992","ctfmon","231.92","883","113.6","17"
"2026-09-18T18:20:23.9678865+09:00","23","69260","claude","202.92","319","328.5","25"
"2026-09-18T18:20:23.9678865+09:00","23","8120","taskhostw","202.09","312","20.6","8"
"2026-09-18T18:20:23.9678865+09:00","23","23844","hbbr","200.16","102","1.1","9"
"2026-09-18T18:20:23.9678865+09:00","23","45528","chrome","198.89","251","25.7","11"
"2026-09-18T18:20:23.9678865+09:00","23","13816","python","169.47","237","26.1","2"
"2026-09-18T18:20:23.9678865+09:00","23","75480","pythonw","169.41","803","27.5","5"
"2026-09-18T18:20:23.9678865+09:00","23","248","python","161.89","302","55.7","8"
"2026-09-18T18:20:23.9678865+09:00","23","28796","codex","161.55","788","193.4","99"
"2026-09-18T18:20:23.9678865+09:00","23","36160","thunderbird","152.31","832","65.1","50"
"2026-09-18T18:20:23.9678865+09:00","23","13640","PowerToys.QuickAccess","145.47","1435","44.5","37"
"2026-09-18T18:20:23.9678865+09:00","23","17104","python","144.8","264","2.6","3"
"2026-09-18T18:30:23.9941826+09:00","30","8136","pythonw","40659.67","324","159.7","15"
"2026-09-18T18:30:23.9941826+09:00","30","63384","python","5666.69","453","197.9","23"
"2026-09-18T18:30:23.9941826+09:00","30","17420","python","3134.98","314","68.6","14"
"2026-09-18T18:30:23.9941826+09:00","30","20908","Taskmgr","2289.53","1876","237","29"
"2026-09-18T18:30:23.9941826+09:00","30","22260","chrome","2030.73","384","273.2","22"
"2026-09-18T18:30:23.9941826+09:00","30","14172","python","1155.36","219","47.2","3"
"2026-09-18T18:30:23.9941826+09:00","30","14180","python","1142.72","213","43.3","2"
"2026-09-18T18:30:23.9941826+09:00","30","2784","ChatGPT","1034.27","2146","428.6","59"
"2026-09-18T18:30:23.9941826+09:00","30","73588","rustdesk","1026.28","853","116.6","54"
"2026-09-18T18:30:23.9941826+09:00","30","14196","thunderbird","997.86","1445","429.5","73"
"2026-09-18T18:30:23.9941826+09:00","30","67016","chrome","920.38","1064","188.1","50"
"2026-09-18T18:30:23.9941826+09:00","30","5008","ChatGPT","808.53","336","621.4","18"
"2026-09-18T18:30:23.9941826+09:00","30","19092","chrome","764.03","2565","333.1","45"
"2026-09-18T18:30:23.9941826+09:00","30","9292","claude","736.28","312","204.8","22"
"2026-09-18T18:30:23.9941826+09:00","30","3032","rustdesk","681.11","268","22.3","12"
"2026-09-18T18:30:23.9941826+09:00","30","84348","claude","630.16","476","617","20"
"2026-09-18T18:30:23.9941826+09:00","30","37000","ChatGPT","608.03","851","139.1","39"
"2026-09-18T18:30:23.9941826+09:00","30","48048","chrome","497.38","775","75","18"
"2026-09-18T18:30:23.9941826+09:00","30","69788","claude","443.09","728","119.7","35"
"2026-09-18T18:30:23.9941826+09:00","30","52816","python","389.16","335","120.2","17"
"2026-09-18T18:30:23.9941826+09:00","30","51064","WindowsTerminal","379.41","901","147.6","38"
"2026-09-18T18:30:23.9941826+09:00","30","60496","claude","320.19","1609","317","69"
"2026-09-18T18:30:23.9941826+09:00","30","66092","explorer","281.42","4947","275.2","121"
"2026-09-18T18:30:23.9941826+09:00","30","22396","sakura","281","307","20.9","4"
"2026-09-18T18:30:23.9941826+09:00","30","76500","pythonw","263.06","439","44.2","13"
"2026-09-18T18:30:23.9941826+09:00","30","37520","caddy","248.06","433","42.6","15"
"2026-09-18T18:30:23.9941826+09:00","30","17552","python","246.48","225","54.4","5"
"2026-09-18T18:30:23.9941826+09:00","30","27244","OneDrive.Sync.Service","235.25","629","21","19"
"2026-09-18T18:30:23.9941826+09:00","30","6992","ctfmon","232.73","883","110.7","17"
"2026-09-18T18:30:23.9941826+09:00","30","69260","claude","211.05","318","282.3","23"
"2026-09-18T18:30:23.9941826+09:00","30","8120","taskhostw","203.25","317","20.6","10"
"2026-09-18T18:30:23.9941826+09:00","30","23844","hbbr","200.67","102","1.1","9"
"2026-09-18T18:30:23.9941826+09:00","30","45528","chrome","198.91","251","25.7","11"
"2026-09-18T18:30:23.9941826+09:00","30","75480","pythonw","170.94","805","35.3","5"
"2026-09-18T18:30:23.9941826+09:00","30","13816","python","169.97","237","25.8","2"
"2026-09-18T18:30:23.9941826+09:00","30","28796","codex","167.52","800","193.2","103"
"2026-09-18T18:30:23.9941826+09:00","30","248","python","162.8","302","45.8","8"
"2026-09-18T18:30:23.9941826+09:00","30","36160","thunderbird","153.02","832","65.3","50"
"2026-09-18T18:30:23.9941826+09:00","30","13640","PowerToys.QuickAccess","145.91","1186","44.5","35"
"2026-09-18T18:30:23.9941826+09:00","30","17104","python","145.11","264","2.6","3"
"2026-09-18T18:40:30.2583271+09:00","100","8136","pythonw","40857.77","329","55.2","21"
"2026-09-18T18:40:30.2583271+09:00","100","63384","python","5676.94","481","77.3","24"
"2026-09-18T18:40:30.2583271+09:00","100","17420","python","3141.03","332","45.5","16"
"2026-09-18T18:40:30.2583271+09:00","100","20908","Taskmgr","2308.55","1878","240","29"
"2026-09-18T18:40:30.2583271+09:00","100","22260","chrome","2030.81","384","273.9","22"
"2026-09-18T18:40:30.2583271+09:00","100","14172","python","1159.08","221","38.2","3"
"2026-09-18T18:40:30.2583271+09:00","100","14180","python","1146.45","225","40.3","2"
"2026-09-18T18:40:30.2583271+09:00","100","2784","ChatGPT","1057.38","2164","320.9","58"
"2026-09-18T18:40:30.2583271+09:00","100","73588","rustdesk","1032.23","853","116.4","54"
"2026-09-18T18:40:30.2583271+09:00","100","14196","thunderbird","1001.33","1442","426.5","73"
"2026-09-18T18:40:30.2583271+09:00","100","67016","chrome","920.48","1064","182.9","50"
"2026-09-18T18:40:30.2583271+09:00","100","5008","ChatGPT","842.45","333","605.5","17"
"2026-09-18T18:40:30.2583271+09:00","100","9292","claude","768.33","336","323.5","22"
"2026-09-18T18:40:30.2583271+09:00","100","19092","chrome","766.55","2566","335.1","45"
"2026-09-18T18:40:30.2583271+09:00","100","3032","rustdesk","683.94","268","22.2","12"
"2026-09-18T18:40:30.2583271+09:00","100","37000","ChatGPT","648.91","845","138.3","38"
"2026-09-18T18:40:30.2583271+09:00","100","84348","claude","634.34","476","595.6","20"
"2026-09-18T18:40:30.2583271+09:00","100","48048","chrome","497.38","775","74.7","18"
"2026-09-18T18:40:30.2583271+09:00","100","69788","claude","443.61","728","119.3","35"
"2026-09-18T18:40:30.2583271+09:00","100","52816","python","393.88","351","42.4","19"
"2026-09-18T18:40:30.2583271+09:00","100","51064","WindowsTerminal","379.8","905","146.9","38"
"2026-09-18T18:40:30.2583271+09:00","100","60496","claude","326.78","1617","326.4","72"
"2026-09-18T18:40:30.2583271+09:00","100","66092","explorer","282.34","4959","274.8","122"
"2026-09-18T18:40:30.2583271+09:00","100","22396","sakura","282.09","307","20.8","4"
"2026-09-18T18:40:30.2583271+09:00","100","76500","pythonw","267.11","443","28.5","15"
"2026-09-18T18:40:30.2583271+09:00","100","37520","caddy","253.16","353","41.6","15"
"2026-09-18T18:40:30.2583271+09:00","100","17552","python","247.28","227","29.5","5"
"2026-09-18T18:40:30.2583271+09:00","100","27244","OneDrive.Sync.Service","236.72","633","26.5","19"
"2026-09-18T18:40:30.2583271+09:00","100","6992","ctfmon","232.78","883","107.9","17"
"2026-09-18T18:40:30.2583271+09:00","100","69260","claude","220.06","319","323","23"
"2026-09-18T18:40:30.2583271+09:00","100","8120","taskhostw","203.94","315","20.8","9"
"2026-09-18T18:40:30.2583271+09:00","100","23844","hbbr","202.11","102","1.1","9"
"2026-09-18T18:40:30.2583271+09:00","100","45528","chrome","198.92","251","25.6","11"
"2026-09-18T18:40:30.2583271+09:00","100","75480","pythonw","171.61","805","27.4","5"
"2026-09-18T18:40:30.2583271+09:00","100","28796","codex","171.17","797","195.5","102"
"2026-09-18T18:40:30.2583271+09:00","100","13816","python","170.67","237","25.6","2"
"2026-09-18T18:40:30.2583271+09:00","100","248","python","163.25","322","33.1","8"
"2026-09-18T18:40:30.2583271+09:00","100","36160","thunderbird","153.7","832","65.2","50"
"2026-09-18T18:40:30.2583271+09:00","100","13640","PowerToys.QuickAccess","146.56","1452","44.6","37"
"2026-09-18T18:40:30.2583271+09:00","100","17104","python","145.45","264","2.6","3"
"2026-09-18T18:50:24.0114005+09:00","19","8136","pythonw","40860.59","295","43.5","15"
"2026-09-18T18:50:24.0114005+09:00","19","63384","python","5692.91","437","78.8","23"
"2026-09-18T18:50:24.0114005+09:00","19","17420","python","3146.44","313","33.1","13"
"2026-09-18T18:50:24.0114005+09:00","19","20908","Taskmgr","2332.14","1890","241.9","30"
"2026-09-18T18:50:24.0114005+09:00","19","22260","chrome","2030.91","384","273.9","22"
"2026-09-18T18:50:24.0114005+09:00","19","14172","python","1162.33","216","32.9","3"
"2026-09-18T18:50:24.0114005+09:00","19","14180","python","1149.58","216","33.5","2"
"2026-09-18T18:50:24.0114005+09:00","19","2784","ChatGPT","1086.42","2156","356.8","58"
"2026-09-18T18:50:24.0114005+09:00","19","73588","rustdesk","1036.92","853","116.4","54"
"2026-09-18T18:50:24.0114005+09:00","19","14196","thunderbird","1003.69","1437","425.1","71"
"2026-09-18T18:50:24.0114005+09:00","19","67016","chrome","920.64","1064","182.2","50"
"2026-09-18T18:50:24.0114005+09:00","19","5008","ChatGPT","890.66","337","626.7","18"
"2026-09-18T18:50:24.0114005+09:00","19","9292","claude","844.7","312","206.2","22"
"2026-09-18T18:50:24.0114005+09:00","19","19092","chrome","769.98","2567","329.2","45"
"2026-09-18T18:50:24.0114005+09:00","19","37000","ChatGPT","705.64","849","141","39"
"2026-09-18T18:50:24.0114005+09:00","19","3032","rustdesk","686.97","268","22.2","12"
"2026-09-18T18:50:24.0114005+09:00","19","84348","claude","641.09","476","611.4","20"
"2026-09-18T18:50:24.0114005+09:00","19","48048","chrome","497.41","775","74.6","18"
"2026-09-18T18:50:24.0114005+09:00","19","69788","claude","443.97","728","110.7","35"
"2026-09-18T18:50:24.0114005+09:00","19","52816","python","398.12","335","39.5","17"
"2026-09-18T18:50:24.0114005+09:00","19","51064","WindowsTerminal","380.41","904","148.8","37"
"2026-09-18T18:50:24.0114005+09:00","19","60496","claude","340.55","1614","335.2","69"
"2026-09-18T18:50:24.0114005+09:00","19","66092","explorer","283.44","4950","274.9","121"
"2026-09-18T18:50:24.0114005+09:00","19","22396","sakura","283.22","307","20.8","4"
"2026-09-18T18:50:24.0114005+09:00","19","76500","pythonw","272.27","443","33.1","15"
"2026-09-18T18:50:24.0114005+09:00","19","37520","caddy","257.45","433","41.9","15"
"2026-09-18T18:50:24.0114005+09:00","19","17552","python","248.19","225","30.4","5"
"2026-09-18T18:50:24.0114005+09:00","19","27244","OneDrive.Sync.Service","237.8","629","30.3","20"
"2026-09-18T18:50:24.0114005+09:00","19","6992","ctfmon","232.83","883","108","17"
"2026-09-18T18:50:24.0114005+09:00","19","69260","claude","226.84","319","283.1","23"
"2026-09-18T18:50:24.0114005+09:00","19","8120","taskhostw","205.28","316","20.9","10"
"2026-09-18T18:50:24.0114005+09:00","19","23844","hbbr","202.66","102","1.1","9"
"2026-09-18T18:50:24.0114005+09:00","19","45528","chrome","198.95","251","25.6","11"
"2026-09-18T18:50:24.0114005+09:00","19","28796","codex","177.34","807","197","103"
"2026-09-18T18:50:24.0114005+09:00","19","75480","pythonw","172.38","805","27.2","5"
"2026-09-18T18:50:24.0114005+09:00","19","13816","python","171.09","237","26","2"
"2026-09-18T18:50:24.0114005+09:00","19","248","python","163.88","298","32.9","8"
"2026-09-18T18:50:24.0114005+09:00","19","36160","thunderbird","154.28","832","65.2","50"
"2026-09-18T18:50:24.0114005+09:00","19","13640","PowerToys.QuickAccess","146.97","1289","44.6","37"
"2026-09-18T18:50:24.0114005+09:00","19","17104","python","145.83","264","2.6","3"
"2026-09-18T19:00:24.0158197+09:00","50","8136","pythonw","40863.77","302","43.3","15"
"2026-09-18T19:00:24.0158197+09:00","50","63384","python","5699.34","464","71.9","23"
"2026-09-18T19:00:24.0158197+09:00","50","17420","python","3152.72","312","36.6","13"
"2026-09-18T19:00:24.0158197+09:00","50","20908","Taskmgr","2353.78","1886","243.1","29"
"2026-09-18T19:00:24.0158197+09:00","50","22260","chrome","2031.05","384","239.8","22"
"2026-09-18T19:00:24.0158197+09:00","50","14172","python","1165.39","218","40.4","3"
"2026-09-18T19:00:24.0158197+09:00","50","14180","python","1153.19","213","41.1","2"
"2026-09-18T19:00:24.0158197+09:00","50","2784","ChatGPT","1107.05","2149","324.5","59"
"2026-09-18T19:00:24.0158197+09:00","50","73588","rustdesk","1043.72","853","116.3","54"
"2026-09-18T19:00:24.0158197+09:00","50","14196","thunderbird","1006.2","1435","425.7","71"
"2026-09-18T19:00:24.0158197+09:00","50","5008","ChatGPT","932.22","336","626.4","18"
"2026-09-18T19:00:24.0158197+09:00","50","67016","chrome","920.77","1064","138.6","50"
"2026-09-18T19:00:24.0158197+09:00","50","9292","claude","852.83","314","118.6","24"
"2026-09-18T19:00:24.0158197+09:00","50","19092","chrome","773.25","2561","316.4","45"
"2026-09-18T19:00:24.0158197+09:00","50","37000","ChatGPT","769.61","849","138.7","39"
"2026-09-18T19:00:24.0158197+09:00","50","3032","rustdesk","690.86","268","22.1","12"
"2026-09-18T19:00:24.0158197+09:00","50","84348","claude","642.97","476","574.3","20"
"2026-09-18T19:00:24.0158197+09:00","50","48048","chrome","497.42","777","69.1","19"
"2026-09-18T19:00:24.0158197+09:00","50","69788","claude","444.42","728","100.5","35"
"2026-09-18T19:00:24.0158197+09:00","50","52816","python","403.39","333","49.1","17"
"2026-09-18T19:00:24.0158197+09:00","50","51064","WindowsTerminal","381.58","911","155.6","39"
"2026-09-18T19:00:24.0158197+09:00","50","60496","claude","342.69","1618","314.8","69"
"2026-09-18T19:00:24.0158197+09:00","50","22396","sakura","284.64","307","20.7","4"
"2026-09-18T19:00:24.0158197+09:00","50","66092","explorer","284.03","4957","272.5","122"
"2026-09-18T19:00:24.0158197+09:00","50","76500","pythonw","279.02","430","42.6","14"
"2026-09-18T19:00:24.0158197+09:00","50","37520","caddy","262.38","433","45.3","15"
"2026-09-18T19:00:24.0158197+09:00","50","17552","python","249.19","226","28.7","5"
"2026-09-18T19:00:24.0158197+09:00","50","27244","OneDrive.Sync.Service","239.45","629","22.5","19"
"2026-09-18T19:00:24.0158197+09:00","50","69260","claude","233.56","319","282","24"
"2026-09-18T19:00:24.0158197+09:00","50","6992","ctfmon","232.98","883","107.8","17"
"2026-09-18T19:00:24.0158197+09:00","50","8120","taskhostw","205.77","313","20.8","9"
"2026-09-18T19:00:24.0158197+09:00","50","23844","hbbr","203.02","102","1.1","9"
"2026-09-18T19:00:24.0158197+09:00","50","45528","chrome","198.95","251","25.6","11"
"2026-09-18T19:00:24.0158197+09:00","50","28796","codex","183.41","815","205.6","105"
"2026-09-18T19:00:24.0158197+09:00","50","75480","pythonw","173.25","805","27.8","5"
"2026-09-18T19:00:24.0158197+09:00","50","13816","python","171.62","237","26.3","2"
"2026-09-18T19:00:24.0158197+09:00","50","248","python","164.41","305","32","8"
"2026-09-18T19:00:24.0158197+09:00","50","36160","thunderbird","154.91","832","65","50"
"2026-09-18T19:00:24.0158197+09:00","50","13640","PowerToys.QuickAccess","147.72","1100","44.6","37"
"2026-09-18T19:00:24.0158197+09:00","50","17104","python","146.19","264","2.6","3"
"2026-09-18T19:10:24.0839223+09:00","65","8136","pythonw","40924.66","350","74.3","15"
"2026-09-18T19:10:24.0839223+09:00","65","63384","python","5710.77","442","155.8","23"
"2026-09-18T19:10:24.0839223+09:00","65","17420","python","3159.48","313","28.5","13"
"2026-09-18T19:10:24.0839223+09:00","65","20908","Taskmgr","2375.06","1896","238.5","30"
"2026-09-18T19:10:24.0839223+09:00","65","22260","chrome","2031.2","384","181.2","22"
"2026-09-18T19:10:24.0839223+09:00","65","14172","python","1168.17","221","37.1","3"
"2026-09-18T19:10:24.0839223+09:00","65","14180","python","1156.25","221","35.8","2"
"2026-09-18T19:10:24.0839223+09:00","65","2784","ChatGPT","1134.44","2154","323.5","59"
"2026-09-18T19:10:24.0839223+09:00","65","73588","rustdesk","1048.03","859","116.3","55"
"2026-09-18T19:10:24.0839223+09:00","65","14196","thunderbird","1008.52","1442","423.5","72"
"2026-09-18T19:10:24.0839223+09:00","65","5008","ChatGPT","977.81","330","603.5","17"
"2026-09-18T19:10:24.0839223+09:00","65","67016","chrome","920.81","1068","119.7","50"
"2026-09-18T19:10:24.0839223+09:00","65","9292","claude","876.25","312","205.2","22"
"2026-09-18T19:10:24.0839223+09:00","65","37000","ChatGPT","818.7","854","145.8","40"
"2026-09-18T19:10:24.0839223+09:00","65","19092","chrome","776.12","2567","311.9","45"
"2026-09-18T19:10:24.0839223+09:00","65","3032","rustdesk","694.72","272","22","12"
"2026-09-18T19:10:24.0839223+09:00","65","84348","claude","657.91","486","623.9","21"
"2026-09-18T19:10:24.0839223+09:00","65","48048","chrome","497.44","779","60.5","20"
"2026-09-18T19:10:24.0839223+09:00","65","69788","claude","453.17","742","126.5","35"
"2026-09-18T19:10:24.0839223+09:00","65","52816","python","408.67","335","49.6","17"
"2026-09-18T19:10:24.0839223+09:00","65","51064","WindowsTerminal","382.08","919","153.3","39"
"2026-09-18T19:10:24.0839223+09:00","65","60496","claude","352.66","1623","314.6","72"
"2026-09-18T19:10:24.0839223+09:00","65","22396","sakura","285.66","311","20.8","4"
"2026-09-18T19:10:24.0839223+09:00","65","66092","explorer","285.45","4992","276.3","125"
"2026-09-18T19:10:24.0839223+09:00","65","76500","pythonw","285.28","434","19.8","16"
"2026-09-18T19:10:24.0839223+09:00","65","37520","caddy","266.95","421","41.4","15"
"2026-09-18T19:10:24.0839223+09:00","65","17552","python","250.2","225","26.5","5"
"2026-09-18T19:10:24.0839223+09:00","65","69260","claude","243.22","323","358.6","25"
"2026-09-18T19:10:24.0839223+09:00","65","27244","OneDrive.Sync.Service","241.3","637","30.6","20"
"2026-09-18T19:10:24.0839223+09:00","65","6992","ctfmon","233.34","891","107.3","18"
"2026-09-18T19:10:24.0839223+09:00","65","8120","taskhostw","206.59","318","20.9","11"
"2026-09-18T19:10:24.0839223+09:00","65","23844","hbbr","203.78","102","1.1","9"
"2026-09-18T19:10:24.0839223+09:00","65","45528","chrome","198.97","251","25","13"
"2026-09-18T19:10:24.0839223+09:00","65","28796","codex","188.34","634","231.4","75"
"2026-09-18T19:10:24.0839223+09:00","65","75480","pythonw","173.97","803","27.1","5"
"2026-09-18T19:10:24.0839223+09:00","65","13816","python","172.45","236","26","2"
"2026-09-18T19:10:24.0839223+09:00","65","248","python","164.94","314","32.2","8"
"2026-09-18T19:10:24.0839223+09:00","65","36160","thunderbird","155.47","836","64.8","50"
"2026-09-18T19:10:24.0839223+09:00","65","13640","PowerToys.QuickAccess","148.36","1251","44.5","35"
"2026-09-18T19:10:24.0839223+09:00","65","17104","python","146.62","264","2.6","3"
"2026-09-18T19:20:24.1023609+09:00","34","8136","pythonw","41210.97","348","150.9","15"
"2026-09-18T19:20:24.1023609+09:00","34","63384","python","5729.38","474","171.3","24"
"2026-09-18T19:20:24.1023609+09:00","34","17420","python","3166.2","316","33.7","14"
"2026-09-18T19:20:24.1023609+09:00","34","20908","Taskmgr","2398.52","1901","242.7","29"
"2026-09-18T19:20:24.1023609+09:00","34","22260","chrome","2031.31","384","180","22"
"2026-09-18T19:20:24.1023609+09:00","34","2784","ChatGPT","1173.97","2139","320.4","58"
"2026-09-18T19:20:24.1023609+09:00","34","14172","python","1171.66","223","38.5","3"
"2026-09-18T19:20:24.1023609+09:00","34","14180","python","1159.44","217","42.6","2"
"2026-09-18T19:20:24.1023609+09:00","34","73588","rustdesk","1054.39","857","116.7","54"
"2026-09-18T19:20:24.1023609+09:00","34","14196","thunderbird","1011.08","1454","417.9","73"
"2026-09-18T19:20:24.1023609+09:00","34","5008","ChatGPT","980.11","329","509.6","17"
"2026-09-18T19:20:24.1023609+09:00","34","67016","chrome","920.91","1068","119.7","50"
"2026-09-18T19:20:24.1023609+09:00","34","9292","claude","909.62","312","288.3","22"
"2026-09-18T19:20:24.1023609+09:00","34","37000","ChatGPT","819.09","846","140.7","39"
"2026-09-18T19:20:24.1023609+09:00","34","19092","chrome","780.33","2559","312.6","45"
"2026-09-18T19:20:24.1023609+09:00","34","3032","rustdesk","697.28","272","22.2","12"
"2026-09-18T19:20:24.1023609+09:00","34","84348","claude","696.53","482","627.9","20"
"2026-09-18T19:20:24.1023609+09:00","34","69788","claude","515.64","763","141.6","35"
"2026-09-18T19:20:24.1023609+09:00","34","48048","chrome","497.45","775","60.4","18"
"2026-09-18T19:20:24.1023609+09:00","34","52816","python","413.83","333","37.8","17"
"2026-09-18T19:20:24.1023609+09:00","34","51064","WindowsTerminal","384.47","1111","169.4","54"
"2026-09-18T19:20:24.1023609+09:00","34","60496","claude","375.27","1691","340","70"
"2026-09-18T19:20:24.1023609+09:00","34","76500","pythonw","291.12","434","22.7","14"
"2026-09-18T19:20:24.1023609+09:00","34","66092","explorer","287.34","4984","278.4","122"
"2026-09-18T19:20:24.1023609+09:00","34","22396","sakura","286.8","311","21","4"
"2026-09-18T19:20:24.1023609+09:00","34","37520","caddy","272.75","431","41.6","15"
"2026-09-18T19:20:24.1023609+09:00","34","69260","claude","264.66","319","355.4","24"
"2026-09-18T19:20:24.1023609+09:00","34","17552","python","250.94","225","24.3","5"
"2026-09-18T19:20:24.1023609+09:00","34","27244","OneDrive.Sync.Service","243.31","629","20.2","20"
